,loss,accuracy,precision,recall,val_loss,val_accuracy,val_precision,val_recall,lr
0,0.5892744064331055,0.7414719462394714,0.24678495526313782,0.038486652076244354,0.5960585474967957,0.7737636566162109,0.0,0.0,0.002
1,0.557698667049408,0.7586631178855896,0.30060577392578125,0.005450923461467028,0.585871696472168,0.7737636566162109,0.0,0.0,0.002
2,0.5588862299919128,0.7575395703315735,0.28603267669677734,0.007967266254127026,0.5474705696105957,0.7737636566162109,0.0,0.0,0.002
3,0.5555106401443481,0.7585623860359192,0.20836488902568817,0.002733298111706972,0.5518545508384705,0.7737636566162109,0.0,0.0,0.002
4,0.5543815493583679,0.7592896819114685,0.29462307691574097,0.0033107122872024775,0.5501992106437683,0.7737636566162109,0.0,0.0,0.002
5,0.5537269711494446,0.7590115070343018,0.21183373034000397,0.002123474143445492,0.5520128607749939,0.7737636566162109,0.0,0.0,0.002
6,0.5407564043998718,0.7600953578948975,0.1944441944360733,0.00039874890353530645,0.5336379408836365,0.7731684446334839,0.0917811170220375,0.00029577978421002626,0.002
7,0.5057975053787231,0.7633727192878723,0.5424731969833374,0.0793444886803627,0.43125009536743164,0.812907338142395,0.7563292384147644,0.25525954365730286,0.002
8,0.44139766693115234,0.792773425579071,0.6313468217849731,0.32476627826690674,0.581064760684967,0.8094756603240967,0.7028391361236572,0.2734805643558502,0.002
9,0.4023750126361847,0.8126108050346375,0.6630446314811707,0.4431082308292389,0.3853147625923157,0.8259445428848267,0.765652596950531,0.3323816657066345,0.002
10,0.3868769109249115,0.8203156590461731,0.6671848893165588,0.4989946186542511,0.40631866455078125,0.8285031318664551,0.6772841811180115,0.4621778726577759,0.002
11,0.36649924516677856,0.8317164778709412,0.6947919726371765,0.5308547019958496,0.34185346961021423,0.8530569076538086,0.7926647663116455,0.4746389091014862,0.002
12,0.33274704217910767,0.8522771000862122,0.7281377911567688,0.611954927444458,0.3714137673377991,0.8520380854606628,0.7810848951339722,0.4807157516479492,0.002
13,0.30422937870025635,0.8663389682769775,0.7522698640823364,0.6592603325843811,0.3392857015132904,0.8542363047599792,0.6585696339607239,0.7386481761932373,0.002
14,0.2912679612636566,0.8737548589706421,0.7621307373046875,0.6877714395523071,0.2966989278793335,0.8761792182922363,0.7743151783943176,0.6389124393463135,0.002
15,0.2719765305519104,0.8826987147331238,0.7820590138435364,0.7076401114463806,0.29976481199264526,0.8753892779350281,0.7818119525909424,0.6230945587158203,0.002
16,0.2597675621509552,0.8889563679695129,0.7939844131469727,0.7245555520057678,0.32158607244491577,0.864764928817749,0.6670178771018982,0.8032107353210449,0.002
17,0.25250688195228577,0.8919783234596252,0.7932347059249878,0.7427799105644226,0.3066750764846802,0.8821935653686523,0.8285444378852844,0.6043359041213989,0.002
18,0.2390054166316986,0.898352324962616,0.8097291588783264,0.7526192665100098,0.30435609817504883,0.8763189315795898,0.8082020878791809,0.5943607091903687,0.002
19,0.2231491357088089,0.9055597186088562,0.825779378414154,0.7678470015525818,0.29371178150177,0.8843664526939392,0.7277266383171082,0.7811387777328491,0.002
20,0.21757321059703827,0.9077376127243042,0.8256141543388367,0.779607355594635,0.26648426055908203,0.8958548307418823,0.7831239104270935,0.7463555335998535,0.002
21,0.200290709733963,0.9154037237167358,0.8399661779403687,0.799199640750885,0.26639828085899353,0.8940653800964355,0.7607789635658264,0.7756498456001282,0.002
22,0.19489353895187378,0.9182959794998169,0.8466612100601196,0.80475252866745,0.27919209003448486,0.895500898361206,0.7941189408302307,0.7264297008514404,0.002
23,0.18996335566043854,0.9201442003250122,0.8493303656578064,0.8104988932609558,0.2589867413043976,0.8940988779067993,0.7380015850067139,0.8246656656265259,0.002
24,0.1834689974784851,0.9227889180183411,0.8535682559013367,0.8181028962135315,0.28084442019462585,0.8971837759017944,0.7832573652267456,0.7542524933815002,0.002
25,0.17664626240730286,0.9253613948822021,0.8609047532081604,0.8211670517921448,0.28999751806259155,0.8927007913589478,0.7376227974891663,0.8159647583961487,0.002
26,0.16739125549793243,0.9295395016670227,0.8659296631813049,0.8352503180503845,0.27329742908477783,0.8961849212646484,0.7487084865570068,0.8144919872283936,0.002
27,0.16687625646591187,0.9300710558891296,0.8674021363258362,0.8359359502792358,0.3095274567604065,0.8901247382164001,0.7234931588172913,0.8325022459030151,0.002
28,0.15849703550338745,0.9333341717720032,0.8744785189628601,0.8427316546440125,0.2898566424846649,0.886433482170105,0.7137094736099243,0.8315966725349426,0.002
29,0.152932271361351,0.9358080625534058,0.8776295781135559,0.8507086038589478,0.26748162508010864,0.8997951745986938,0.7788773775100708,0.7779337167739868,0.002
30,0.14685146510601044,0.9384315609931946,0.8821959495544434,0.8575550317764282,0.28762051463127136,0.8908135294914246,0.7248626351356506,0.8339056372642517,0.002
31,0.14394088089466095,0.9393404126167297,0.8852434158325195,0.8580681085586548,0.3374652564525604,0.8867498636245728,0.7110674381256104,0.8412452936172485,0.002
32,0.12371265888214111,0.9479807019233704,0.900244414806366,0.8804581761360168,0.2849269211292267,0.8967813849449158,0.7413266897201538,0.8351788520812988,0.00020000001
33,0.11589345335960388,0.9512367844581604,0.9073408842086792,0.8870730400085449,0.28149741888046265,0.9004327654838562,0.7655625343322754,0.8070346117019653,0.00020000001
34,0.11299862712621689,0.9523801803588867,0.9094902873039246,0.8898069858551025,0.28912582993507385,0.8992141485214233,0.7555411458015442,0.8197426199913025,0.00020000001
35,0.1095719188451767,0.9537757635116577,0.9129598736763,0.8921353220939636,0.2927887737751007,0.8995218276977539,0.7575252652168274,0.8175632357597351,0.00020000001
36,0.10688480734825134,0.9550395011901855,0.9136669635772705,0.8971245884895325,0.30089160799980164,0.8984186053276062,0.7529773116111755,0.820006787776947,0.00020000001
37,0.10683582723140717,0.9550347328186035,0.9140219688415527,0.8966825604438782,0.28308308124542236,0.9027010202407837,0.7875365614891052,0.7804838418960571,0.00020000001
38,0.10262595117092133,0.9567930698394775,0.9180229306221008,0.9000457525253296,0.3080207109451294,0.8988951444625854,0.7517978549003601,0.8257021307945251,0.00020000001
39,0.10077734291553497,0.9574148654937744,0.9179485440254211,0.9029832482337952,0.29974958300590515,0.9006254076957703,0.761374831199646,0.8167203664779663,0.00020000001
