,loss,accuracy,precision,recall,val_loss,val_accuracy,val_precision,val_recall,lr
0,0.593390703201294,0.7360236048698425,0.26104044914245605,0.05555831640958786,0.6090928316116333,0.7737636566162109,0.0,0.0,0.002
1,0.5609641075134277,0.7572488188743591,0.22860050201416016,0.0055311135947704315,0.5496384501457214,0.7737636566162109,0.0,0.0,0.002
2,0.5582534670829773,0.7582533955574036,0.2998047173023224,0.0066945236176252365,0.5549221634864807,0.7737636566162109,0.0,0.0,0.002
3,0.5549633502960205,0.7589269876480103,0.29542800784111023,0.004425950814038515,0.5518578886985779,0.7737636566162109,0.0,0.0,0.002
4,0.5480384826660156,0.7587395310401917,0.250291109085083,0.0034641087986528873,0.5898820161819458,0.7737636566162109,0.0,0.0,0.002
5,0.531425416469574,0.758447527885437,0.3903255760669708,0.014468627981841564,0.541944146156311,0.7677267789840698,0.42409607768058777,0.0745447650551796,0.002
6,0.4916028380393982,0.7720840573310852,0.5881116390228271,0.1628008782863617,0.43685317039489746,0.7843984365463257,0.5198150873184204,0.6165781021118164,0.002
7,0.41865554451942444,0.8086011409759521,0.6668123602867126,0.4021121859550476,0.47305211424827576,0.8326050639152527,0.732744574546814,0.4094150960445404,0.002
8,0.34709790349006653,0.8469902873039246,0.7231600880622864,0.5855776071548462,0.32234108448028564,0.8709082007408142,0.8027470707893372,0.5692785978317261,0.002
9,0.3071379065513611,0.8665555715560913,0.7476136684417725,0.6688642501831055,0.33800214529037476,0.8716548681259155,0.8086758255958557,0.5667917132377625,0.002
10,0.28341853618621826,0.8780320882797241,0.7730563879013062,0.6949862837791443,0.3076496124267578,0.8781696557998657,0.757663905620575,0.6785093545913696,0.002
11,0.27073588967323303,0.883957028388977,0.7841297388076782,0.7115872502326965,0.2752395570278168,0.8896273374557495,0.7548417448997498,0.7584731578826904,0.002
12,0.24259400367736816,0.8958457112312317,0.7996542453765869,0.7542868256568909,0.2635095715522766,0.8887041807174683,0.7479005455970764,0.7663850784301758,0.002
13,0.24251562356948853,0.8959952592849731,0.8023346662521362,0.7509337067604065,0.26705053448677063,0.8882570266723633,0.7471864223480225,0.7648782730102539,0.002
14,0.220394566655159,0.9065724611282349,0.817988395690918,0.7846753001213074,0.24432912468910217,0.9011033773422241,0.7852100729942322,0.7748055458068848,0.002
15,0.20845676958560944,0.9112533330917358,0.8295090794563293,0.7924947738647461,0.2598128318786621,0.8937877416610718,0.7336774468421936,0.8328452706336975,0.002
16,0.20302507281303406,0.9138075113296509,0.834923267364502,0.7980601191520691,0.27455490827560425,0.8986024260520935,0.8485029339790344,0.671744167804718,0.002
17,0.19991444051265717,0.9148600101470947,0.8374951481819153,0.7998676300048828,0.249396413564682,0.9036270976066589,0.7680720090866089,0.8223278522491455,0.002
18,0.17660090327262878,0.9257631897926331,0.8554579019546509,0.830492377281189,0.2276277393102646,0.9068292379379272,0.8233067989349365,0.748893678188324,0.002
19,0.18002475798130035,0.9237101674079895,0.8548305630683899,0.8210296034812927,0.30298560857772827,0.8830541372299194,0.690947949886322,0.8740183711051941,0.002
20,0.16240662336349487,0.9316977262496948,0.8682445883750916,0.8428373336791992,0.2335498183965683,0.9124819040298462,0.7986395955085754,0.8198692798614502,0.002
21,0.15110765397548676,0.9362803101539612,0.8766636848449707,0.8542454242706299,0.2137438952922821,0.9134106636047363,0.8119258284568787,0.8033496737480164,0.002
22,0.15139523148536682,0.9362342357635498,0.8782027363777161,0.8520390391349792,0.2258664220571518,0.9072396159172058,0.7585136890411377,0.8655465245246887,0.002
23,0.1447080373764038,0.9392719864845276,0.8817785978317261,0.8621363043785095,0.20924800634384155,0.9178709983825684,0.8150907754898071,0.8238801956176758,0.002
24,0.14269809424877167,0.9398020505905151,0.8851903676986694,0.8603484630584717,0.22308288514614105,0.9166485667228699,0.833111584186554,0.7897822856903076,0.002
25,0.13635635375976562,0.9423100352287292,0.8894991874694824,0.8669244050979614,0.2860167920589447,0.9033278226852417,0.8664655685424805,0.6770339608192444,0.002
26,0.13508480787277222,0.9429210424423218,0.8913679718971252,0.8675025701522827,0.218176007270813,0.918081521987915,0.808542013168335,0.8358266353607178,0.002
