,loss,accuracy,precision,recall,val_loss,val_accuracy,val_precision,val_recall,lr
0,0.5974992513656616,0.7290409803390503,0.23612862825393677,0.058550916612148285,0.6426841616630554,0.7737636566162109,0.0,0.0,0.002
1,0.5592858195304871,0.7570332884788513,0.20479346811771393,0.00486745173111558,0.5659932494163513,0.7737636566162109,0.0,0.0,0.002
2,0.5566376447677612,0.7590442895889282,0.2347465306520462,0.0024957656860351562,0.5595040917396545,0.7737636566162109,0.0,0.0,0.002
3,0.5557940602302551,0.7591537833213806,0.14114555716514587,0.0010192166082561016,0.5520592927932739,0.7737636566162109,0.0,0.0,0.002
4,0.5543415546417236,0.7593482136726379,0.1787218302488327,0.0012157215969637036,0.5798678398132324,0.7737636566162109,0.0,0.0,0.002
5,0.5563253164291382,0.7585560083389282,0.19210214912891388,0.0023951404727995396,0.5790169835090637,0.7737636566162109,0.0,0.0,0.002
6,0.5468740463256836,0.7601123452186584,0.18430694937705994,0.00034499840694479644,0.5863913297653198,0.7737636566162109,0.0,0.0,0.002
7,0.5417355298995972,0.7595983743667603,0.24948962032794952,0.0016568489372730255,0.5976098775863647,0.7737168073654175,0.24946877360343933,0.00010310138895874843,0.002
8,0.5338647365570068,0.7593791484832764,0.3264378011226654,0.003989728167653084,0.5500938892364502,0.7737703323364258,0.5073599815368652,0.0010231100022792816,0.002
9,0.5157742500305176,0.7634032368659973,0.5602052211761475,0.05839970335364342,0.6727361679077148,0.7738150358200073,0.6409417986869812,0.0005163851310499012,0.002
10,0.4860961437225342,0.7734342217445374,0.5985626578330994,0.16523531079292297,1.071338176727295,0.7737636566162109,0.0,0.0,0.002
11,0.4488290250301361,0.794416069984436,0.6500798463821411,0.3075092136859894,0.6412030458450317,0.7894233465194702,0.8139088749885559,0.08973544090986252,0.002
12,0.4253954291343689,0.8074465394020081,0.667824387550354,0.39070528745651245,0.4199497699737549,0.8195783495903015,0.7162202000617981,0.335399866104126,0.002
13,0.40127983689308167,0.8182638883590698,0.6776086091995239,0.4607129991054535,0.3908843398094177,0.8270217776298523,0.692337155342102,0.42369014024734497,0.002
