,loss,accuracy,precision,recall,val_loss,val_accuracy,val_precision,val_recall,lr
0,0.5954602360725403,0.7286288142204285,0.2331363409757614,0.05791211500763893,0.6160222291946411,0.7737636566162109,0.0,0.0,0.002
1,0.5494100451469421,0.7590479254722595,0.2902030646800995,0.0038905239198356867,0.6034588813781738,0.7737604975700378,0.15789473056793213,3.1615415991836926e-06,0.002
2,0.5053724646568298,0.7637765407562256,0.5347552299499512,0.10855704545974731,0.8226246237754822,0.40017402172088623,0.23319853842258453,0.7216721177101135,0.002
3,0.43201497197151184,0.7970401644706726,0.6289480924606323,0.37297773361206055,0.8046997785568237,0.45939189195632935,0.24640192091464996,0.6750706434249878,0.002
4,0.3865312933921814,0.8200687170028687,0.6737170219421387,0.48293498158454895,1.1958845853805542,0.27967190742492676,0.23715898394584656,0.9852842688560486,0.002
5,0.3319173753261566,0.8545541167259216,0.7305942177772522,0.6225332021713257,0.5286470055580139,0.7554418444633484,0.4787871837615967,0.9139458537101746,0.002
6,0.295168936252594,0.8726620674133301,0.7611991167068481,0.6827343106269836,0.30716821551322937,0.8627141714096069,0.6560832262039185,0.8263397216796875,0.002
7,0.2705520987510681,0.8841333985328674,0.7803419232368469,0.7187440395355225,0.25884199142456055,0.8861119151115417,0.7691386938095093,0.7095814943313599,0.002
8,0.24458682537078857,0.8950988054275513,0.7951319217681885,0.7573143243789673,0.24311009049415588,0.8979687690734863,0.7947705984115601,0.7401248216629028,0.002
9,0.21997994184494019,0.9062638878822327,0.8190816640853882,0.7813774943351746,0.24557602405548096,0.8981494903564453,0.7430996894836426,0.8403139114379883,0.002
10,0.20482097566127777,0.9138479828834534,0.8341044783592224,0.7994415760040283,0.2545887231826782,0.8940843343734741,0.7314135432243347,0.840470016002655,0.002
11,0.19830088317394257,0.9159492254257202,0.8376862406730652,0.8052363395690918,0.2249000519514084,0.9120306968688965,0.799514651298523,0.8157079815864563,0.002
12,0.17735643684864044,0.9255210161209106,0.8579162359237671,0.8259467482566833,0.2235095500946045,0.903968095779419,0.7584285140037537,0.8445155620574951,0.002
13,0.17159578204154968,0.9274545311927795,0.8573693037033081,0.836364209651947,0.3103780746459961,0.9056400656700134,0.8673019409179688,0.6882116198539734,0.002
14,0.1632358729839325,0.9315856099128723,0.8689967393875122,0.8412960171699524,0.21154263615608215,0.9173144102096558,0.8036447167396545,0.8396750688552856,0.002
15,0.1580614447593689,0.9338037967681885,0.8735278844833374,0.8462498188018799,0.27053308486938477,0.9023418426513672,0.8919159173965454,0.6467046141624451,0.002
16,0.15235166251659393,0.9359476566314697,0.877062201499939,0.8521148562431335,0.23665247857570648,0.9083986282348633,0.7695552110671997,0.8494893908500671,0.002
17,0.14181211590766907,0.9405151009559631,0.8839116096496582,0.8653937578201294,0.21333324909210205,0.9197126626968384,0.8121989965438843,0.839150071144104,0.002
18,0.13834086060523987,0.9414994120597839,0.8870293498039246,0.866157054901123,0.23238727450370789,0.908219039440155,0.7593107223510742,0.87013179063797,0.002
19,0.13493943214416504,0.9429025650024414,0.8889704942703247,0.8704124689102173,0.24747024476528168,0.9093359708786011,0.7550164461135864,0.8870878219604492,0.002
20,0.1319258064031601,0.9439650177955627,0.8911135792732239,0.8727810978889465,0.23212125897407532,0.9140554666519165,0.7710491418838501,0.8820111155509949,0.002
21,0.12870433926582336,0.9455611109733582,0.8941038250923157,0.8766229152679443,0.2385576367378235,0.918607234954834,0.806452214717865,0.8424089550971985,0.002
22,0.12415196746587753,0.9471119046211243,0.8978052139282227,0.8793648481369019,0.2528703808784485,0.9085501432418823,0.7734802961349487,0.8425137996673584,0.002
23,0.09721510112285614,0.9592750072479248,0.9211166501045227,0.9077726602554321,0.22442957758903503,0.9210468530654907,0.8023737072944641,0.8637605905532837,0.00020000001
24,0.09128297865390778,0.9616014957427979,0.926012396812439,0.9126624464988708,0.23337422311306,0.9202257990837097,0.7934812903404236,0.8751633763313293,0.00020000001
25,0.08592374622821808,0.9637154340744019,0.9295743703842163,0.9181227684020996,0.2307245135307312,0.9206287860870361,0.7936123609542847,0.8773249983787537,0.00020000001
26,0.08232009410858154,0.9651603698730469,0.9327011108398438,0.9210525751113892,0.22692808508872986,0.9220312833786011,0.8008325695991516,0.8723099231719971,0.00020000001
27,0.08075688779354095,0.9660561680793762,0.9341376423835754,0.9234416484832764,0.2414364069700241,0.9204907417297363,0.7912501692771912,0.880979061126709,0.00020000001
28,0.07804156839847565,0.9671474695205688,0.9361958503723145,0.9259970188140869,0.2487548589706421,0.919341504573822,0.7851498126983643,0.8858950734138489,0.00020000001
29,0.07630370557308197,0.9677459597587585,0.9372906684875488,0.9274364709854126,0.24486306309700012,0.9215224981307983,0.7980429530143738,0.8743967413902283,0.00020000001
30,0.07537299394607544,0.9681816697120667,0.9375065565109253,0.9291402101516724,0.24096332490444183,0.9225086569786072,0.8061050772666931,0.8657073974609375,0.00020000001
31,0.07230319827795029,0.9694593548774719,0.9419434070587158,0.9298486709594727,0.2551112473011017,0.9208731651306152,0.7936609387397766,0.8786929249763489,2.0000001e-05
32,0.07314887642860413,0.969141960144043,0.9394533634185791,0.9312286376953125,0.2525961101055145,0.9218233823776245,0.7992759346961975,0.873915433883667,2.0000001e-05
33,0.07146322727203369,0.9698612689971924,0.9418443441390991,0.9317464232444763,0.25742292404174805,0.9213119745254517,0.7964329719543457,0.8761218786239624,2.0000001e-05
34,0.07089238613843918,0.9700663685798645,0.9419228434562683,0.9325715899467468,0.259302020072937,0.9212697744369507,0.7971019744873047,0.8746334910392761,2.0000001e-05
